batteryId,occupant,isMisplaced,createdAt,updatedAt,deletedAt
B736888,D146049,FALSE,2026-01-30 01:06:10,2026-01-30 01:06:10,null
B581842,D65128,FALSE,2026-01-30 01:06:10,2026-01-30 01:06:10,null
B694033,D181584,FALSE,2026-01-30 01:06:10,2026-01-30 01:06:10,null
B454138,P1067,FALSE,2026-01-30 01:06:10,2026-01-30 01:06:11,null
B897619,D8370,FALSE,2026-01-30 01:06:10,2026-01-30 01:06:11,null
B802968,D116095,FALSE,2026-01-30 01:06:10,2026-01-30 01:06:11,null
B690534,D101272,TRUE,2026-01-30 01:06:10,2026-01-30 01:06:11,null
B580134,D29118,TRUE,2026-01-30 01:06:10,2026-01-30 01:06:11,null
B810354,P3424,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B823557,WH0052,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B860890,D35000,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B487955,D72163,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B564167,P3647,TRUE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B703052,D198725,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B425232,P0718,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,2024-10-01 07:44:44
B821901,D143658,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B573285,D11331,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B416258,P2105,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B821893,D165470,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B563987,D164458,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B531242,D77423,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B770953,D187627,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B923557,D182808,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B849758,D101030,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B818515,D70400,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B461375,D50252,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B764753,D231240,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B556957,D106113,TRUE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B547992,D72267,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B652720,D139981,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B894264,D101603,TRUE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B846228,D24695,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:11,null
B693756,D176327,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:12,null
B472423,P4028,FALSE,2026-01-30 01:06:11,2026-01-30 01:06:12,null
B593501,D17244,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B551906,D88534,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B511107,D76268,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B642478,D89561,TRUE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B636204,D101574,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B690345,D83887,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B667767,D198339,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B897520,D52222,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B582681,P3416,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B443554,D72387,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B744880,D175623,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B736816,D182852,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B694130,D17149,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B651702,P0686,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B555253,P1473,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B505992,D6957,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B654398,D195060,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B495402,D72211,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B546573,D122849,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B406175,P2219,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B921979,P4834,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B529017,P1757,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B747433,P1286,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B896816,D118771,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B405963,P3690,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B385265,P3060,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B546330,P1199,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B601923,D7030,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B621955,P4956,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B642803,P3538,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:12,null
B692764,D57463,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:13,null
B230834,D35044,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:13,null
B124711,D76071,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:13,2025-10-02 08:27:42
B802921,D101388,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:13,null
B256650,D17138,TRUE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B736660,D89904,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B845944,D14038,TRUE,2026-01-30 01:06:12,2026-01-30 01:06:13,null
B803100,D121682,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B745126,D83896,FALSE,2026-01-30 01:06:12,2026-01-30 01:06:13,null
B462303,D195134,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B652483,D77456,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B923561,D78864,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B505483,D8248,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B661396,D97278,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B227612,D106217,TRUE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B385257,D192951,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B593762,D185397,TRUE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B860743,P3660,TRUE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B894396,D121676,TRUE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B645384,D29248,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B895164,D209247,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,2026-01-22 10:07:41
B506244,D72592,TRUE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B904857,D95469,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B905184,D95469,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B750601,D188069,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B581761,D14238,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B693811,P4292,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B676288,D111897,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B730249,D86460,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B804289,D81645,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B571962,P0568,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B589514,D140704,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:13,null
B656442,D135201,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:14,null
B773386,P2797,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:14,null
B622046,D175975,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:14,null
B582118,D113726,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:14,null
B579309,D187657,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:14,null
B499438,P0279,FALSE,2026-01-30 01:06:13,2026-01-30 01:06:14,null
B771877,D125830,FALSE,2026-01-30 01:06:14,2026-01-30 01:06:14,null
B461922,D185269,FALSE,2026-01-30 01:06:14,2026-01-30 01:06:14,null
B897584,D102676,FALSE,2026-01-30 01:06:14,2026-01-30 01:06:14,null
B651073,P2802,FALSE,2026-01-30 01:06:14,2026-01-30 01:06:14,null
B619392,D65542,FALSE,2026-01-30 01:06:14,2026-01-30 01:06:14,null
B516166,D106841,FALSE,2026-01-30 01:06:14,2026-01-30 01:06:14,null
B424471,D209067,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B808674,D76167,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B573443,P0424,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B746884,D157896,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B619256,D141802,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B656127,D208708,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B580960,D113726,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B734430,P1846,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:15,null
B581807,D180448,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:16,null
B615507,D198438,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:16,null
B718124,D23444,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:16,null
B860949,D164625,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B548050,P1489,FALSE,2026-01-30 01:06:15,2026-01-30 01:06:16,null
B652551,D39917,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B555664,D76295,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B646130,D118761,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B722535,D97666,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B638000,D39674,TRUE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B753123,D127373,TRUE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B425251,D89730,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B338119,D140708,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B823741,D108374,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B479705,D113925,TRUE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B734316,P0424,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B742899,D63450,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B509373,P3945,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B542640,D86319,TRUE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B651165,D205302,TRUE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B638302,D206372,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B805548,D120537,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B593694,D101111,TRUE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B635796,D113947,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B407324,D97048,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B462674,D50001,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B547847,D164978,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B582577,D108366,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B649341,D71784,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:16,null
B546637,D78812,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B818005,D160947,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B479278,D127330,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B738149,D65236,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B206161,D233838,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B915051,D176902,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B944352,P1641,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B642756,D102678,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B650197,D231675,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B696310,D194063,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B850162,D209079,FALSE,2026-01-30 01:06:16,2026-01-30 01:06:17,null
B652259,D98730,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B459725,D34965,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B853210,D113453,TRUE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B906589,P4444,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B621711,P2203,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B420202,D106992,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B615100,D28977,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B644664,D14182,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,2025-12-31 06:34:33
B709553,D164981,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B705052,D106578,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B544011,D57357,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B488392,D115817,TRUE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B418676,D182852,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B673432,D93063,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B584784,D164405,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B914907,D50237,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B856137,D113447,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B582025,D117432,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B694265,D129843,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B668190,D17186,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B746903,P1286,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B860711,D125201,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B897602,D39429,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B736414,P2482,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B547867,P1532,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B635481,P1473,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B397995,P2701,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:17,null
B636252,P3931,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B844298,P4149,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B492188,D231370,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B528086,P3584,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B490115,D165716,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B614813,D77482,TRUE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B318971,D137841,TRUE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B638596,D127311,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B459636,D72189,TRUE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B730647,D89587,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B408928,D86367,FALSE,2026-01-30 01:06:17,2026-01-30 01:06:18,null
B741535,D140711,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B483640,D61178,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B505246,D101100,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B897905,D106526,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B735831,D182843,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B430657,D63472,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B704989,D125640,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B465668,D61752,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B668096,D71711,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B546190,D208560,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B505970,D66462,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B543066,D76125,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B667954,P0341,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B472173,D86223,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B831010,D164606,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B651629,D135982,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B853951,D17030,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:18,null
B544674,D113785,TRUE,2026-01-30 01:06:18,2026-01-30 01:06:19,null
B818761,D198405,FALSE,2026-01-30 01:06:18,2026-01-30 01:06:19,null
B853543,WH0052,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B897770,D71012,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B463170,D113767,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B692675,P3647,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B564067,D89649,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B405907,D97208,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B860799,WH0052,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B583793,D128330,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B721306,D95391,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B923713,P0279,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B734029,D6961,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B535149,D192867,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B855324,D111496,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B692334,P3995,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B422177,D8163,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B235394,WH0052,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B703025,D71006,TRUE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B687258,P1649,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B443416,D131209,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B595043,WH0052,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B491327,D47152,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B762695,D45273,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B433886,D188052,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B418019,D61199,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B716829,D57507,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:19,null
B546176,D117613,TRUE,2026-01-30 01:06:19,2026-01-30 01:06:20,null
B490280,D45293,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:20,null
B766118,P1381,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:20,null
B650794,D89635,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:20,null
B739960,D81578,FALSE,2026-01-30 01:06:19,2026-01-30 01:06:20,null
B921765,D61248,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B534302,D106603,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B733798,D143677,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B466753,D29389,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B674472,D101676,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B469726,D113711,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B748850,D113947,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B437354,D39464,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B576290,P1104,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B643144,D164440,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B658103,D113954,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B765892,D89718,TRUE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B651674,D196644,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B805907,D146139,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B653955,P4127,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B652624,D136472,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B541877,D115919,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B435270,D62816,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B440824,D52293,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B768837,D242538,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B847168,D144615,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B634703,D181522,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B582679,D101765,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B646180,D164688,TRUE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B857224,D83857,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B853955,D113932,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B546530,D102706,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B361916,D135926,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B407915,D182888,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:21,null
B804020,D220973,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:22,null
B512923,D29051,FALSE,2026-01-30 01:06:21,2026-01-30 01:06:22,null
B651410,D83861,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B744460,P2548,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B539038,D106550,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B922409,P1383,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,2026-01-29 10:31:09
B528232,P3944,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B738511,P3584,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B490451,P3426,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B580491,D118751,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B770243,P4925,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B904230,D78269,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B542761,D86484,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B490162,P2142,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B406500,P2121,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B555550,P1543,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B621740,D136735,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B479634,P4705,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B439622,P3978,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B746663,P4018,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B897617,P1087,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:22,null
B436074,D169964,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:23,null
B737994,D156854,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:23,null
B770065,D102797,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:23,null
B692525,D113925,TRUE,2026-01-30 01:06:22,2026-01-30 01:06:23,null
B407181,D29298,FALSE,2026-01-30 01:06:22,2026-01-30 01:06:23,null
B645793,D182875,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B581584,D57306,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B290275,D39760,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B860643,P3741,TRUE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B772711,D8296,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B704332,D175619,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B821119,D101364,TRUE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B645261,D169920,TRUE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B895736,P0463,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B894149,D144299,TRUE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B692311,D140595,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B642492,D81679,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B652400,P2802,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B831596,D78733,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:23,null
B644247,D125231,FALSE,2026-01-30 01:06:23,2026-01-30 01:06:24,null
B439169,D185343,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B650702,D106362,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B555282,WH0052,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B469880,WH0052,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B409309,D111861,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B580133,WH0052,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B696477,D185303,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B896670,D136546,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B831152,D71008,TRUE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B642824,P4147,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B581300,D97026,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B661361,P3538,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B539045,WH0052,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B620917,D156814,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B536515,D87497,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B742809,P1199,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B545991,P2386,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B461573,D122852,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B649976,P3424,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B800697,P0892,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B733921,D14111,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B921332,D71038,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B823542,P4007,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B806477,D129302,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B506113,D29011,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
B668171,WH0052,FALSE,2026-01-30 01:06:24,2026-01-30 01:06:24,null
